file,path,split_corr,data,G_x,ssr_x,G_y,ssr_y
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split39.csv,0.8523205895145093,,2.032605210757936,0.8051245972613748,2.2453135556441035,0.8344763558417301
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split4.csv,0.7779274420308262,,2.415552663904746,0.8536919663030965,1.8944867561577168,0.7820914028719684
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split40.csv,0.7351668582068013,,2.0354089695989526,0.8055567854881073,2.50288808390908,0.8623433060155584
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split41.csv,0.7944929746810263,,2.074875814629456,0.8115024821911674,2.514021708108906,0.8633936728500891
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split42.csv,0.69609224365871,,2.027572902366088,0.8043455584931655,2.19346729682315,0.8279214272965315
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split43.csv,0.7779274420308262,,2.415552663904746,0.8536919663030965,1.8944867561577168,0.7820914028719684
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split44.csv,0.8861333181897347,,2.2138299313259107,0.8305384309249733,2.055262595914756,0.808579627191938
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split45.csv,0.7571099342545624,,2.3631076926157757,0.8481230584390348,2.2075114203611035,0.829732362101721
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split46.csv,0.8428743389262415,,2.0952246662122196,0.8144700865581034,2.428090282603148,0.8549804587572568
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split47.csv,0.8080272488613102,,2.2522868684353554,0.8353312086688289,1.8627329647631654,0.7762750469998001
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split48.csv,0.7766806145134022,,2.0135495614883308,0.8021518689457287,2.500157650477177,0.8620839608378816
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split49.csv,0.7324526887264852,,1.7198581563341586,0.7473415325263426,2.379839980436955,0.849931831515396
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split5.csv,0.8646877417146441,,2.1980185664330403,0.8285112296939651,2.1830497655137355,0.8265607105771939
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split50.csv,0.6246727701315687,,2.0574113540945995,0.8089028887806049,2.484004192042486,0.8605353706342111
